COD_VENDEDOR,COD_PRODUTO,QUANTIDADE,DATA,VALOR_TOTAL,COD_LOJA
5,1,7,2023-10-27,679.7437241085422,1
5,2,9,2023-10-27,461.1120757805043,1
6,1,8,2023-10-27,776.8499704097625,2
6,2,2,2023-10-27,102.4693501734454,2
7,1,9,2023-10-27,873.9562167109827,1
7,2,4,2023-10-27,204.9387003468908,1
8,1,2,2023-10-27,194.21249260244062,5
8,2,3,2023-10-27,153.70402526016812,5
9,1,6,2023-10-27,582.6374778073218,4
9,2,7,2023-10-27,358.64272560705894,4
10,1,6,2023-10-27,582.6374778073218,4
10,2,1,2023-10-27,51.2346750867227,4
1,1,6,2023-10-28,582.6374778073218,2
1,2,7,2023-10-28,358.64272560705894,2
2,1,5,2023-10-28,485.53123150610156,3
2,2,10,2023-10-28,512.346750867227,3
3,1,10,2023-10-28,971.0624630122031,4
3,2,8,2023-10-28,409.8774006937816,4
4,1,9,2023-10-28,873.9562167109827,5
4,2,6,2023-10-28,307.40805052033625,5
5,1,6,2023-10-28,582.6374778073218,1
5,2,7,2023-10-28,358.64272560705894,1
6,1,1,2023-10-28,97.10624630122031,2
6,2,2,2023-10-28,102.4693501734454,2
7,1,2,2023-10-28,194.21249260244062,1
7,2,7,2023-10-28,358.64272560705894,1
8,1,5,2023-10-28,485.53123150610156,5
8,2,6,2023-10-28,307.40805052033625,5
9,1,3,2023-10-28,291.3187389036609,4
9,2,7,2023-10-28,358.64272560705894,4
10,1,10,2023-10-28,971.0624630122031,4
10,2,8,2023-10-28,409.8774006937816,4
1,1,2,2023-10-29,194.21249260244062,2
1,2,4,2023-10-29,204.9387003468908,2
2,1,4,2023-10-29,388.42498520488124,3
2,2,9,2023-10-29,461.1120757805043,3
3,1,6,2023-10-29,582.6374778073218,4
3,2,6,2023-10-29,307.40805052033625,4
4,1,9,2023-10-29,873.9562167109827,5
4,2,5,2023-10-29,256.1733754336135,5
5,1,9,2023-10-29,873.9562167109827,1
5,2,9,2023-10-29,461.1120757805043,1
6,1,10,2023-10-29,971.0624630122031,2
6,2,9,2023-10-29,461.1120757805043,2
7,1,10,2023-10-29,971.0624630122031,1
7,2,9,2023-10-29,461.1120757805043,1
8,1,6,2023-10-29,582.6374778073218,5
8,2,7,2023-10-29,358.64272560705894,5
9,1,9,2023-10-29,873.9562167109827,4
9,2,4,2023-10-29,204.9387003468908,4
10,1,9,2023-10-29,873.9562167109827,4
10,2,9,2023-10-29,461.1120757805043,4
1,1,2,2023-10-30,194.21249260244062,2
1,2,10,2023-10-30,512.346750867227,2
2,1,10,2023-10-30,971.0624630122031,3
2,2,7,2023-10-30,358.64272560705894,3
3,1,9,2023-10-30,873.9562167109827,4
3,2,1,2023-10-30,51.2346750867227,4
4,1,7,2023-10-30,679.7437241085422,5
4,2,8,2023-10-30,409.8774006937816,5
5,1,6,2023-10-30,582.6374778073218,1
5,2,4,2023-10-30,204.9387003468908,1
6,1,8,2023-10-30,776.8499704097625,2
6,2,8,2023-10-30,409.8774006937816,2
7,1,5,2023-10-30,485.53123150610156,1
7,2,6,2023-10-30,307.40805052033625,1
8,1,8,2023-10-30,776.8499704097625,5
8,2,9,2023-10-30,461.1120757805043,5
9,1,5,2023-10-30,485.53123150610156,4
9,2,4,2023-10-30,204.9387003468908,4
10,1,4,2023-10-30,388.42498520488124,4
10,2,6,2023-10-30,307.40805052033625,4
1,1,10,2023-10-31,971.0624630122031,2
1,2,3,2023-10-31,153.70402526016812,2
2,1,10,2023-10-31,971.0624630122031,3
2,2,5,2023-10-31,256.1733754336135,3
3,1,5,2023-10-31,485.53123150610156,4
3,2,8,2023-10-31,409.8774006937816,4
4,1,8,2023-10-31,776.8499704097625,5
4,2,9,2023-10-31,461.1120757805043,5
5,1,5,2023-10-31,485.53123150610156,1
5,2,8,2023-10-31,409.8774006937816,1
6,1,4,2023-10-31,388.42498520488124,2
6,2,1,2023-10-31,51.2346750867227,2
7,1,8,2023-10-31,776.8499704097625,1
7,2,3,2023-10-31,153.70402526016812,1
8,1,4,2023-10-31,388.42498520488124,5
8,2,7,2023-10-31,358.64272560705894,5
9,1,9,2023-10-31,873.9562167109827,4
9,2,4,2023-10-31,204.9387003468908,4
10,1,6,2023-10-31,582.6374778073218,4
10,2,2,2023-10-31,102.4693501734454,4
1,1,7,2023-11-01,679.7437241085422,2
1,2,6,2023-11-01,307.40805052033625,2
2,1,9,2023-11-01,873.9562167109827,3
2,2,2,2023-11-01,102.4693501734454,3
3,1,9,2023-11-01,873.9562167109827,4
3,2,7,2023-11-01,358.64272560705894,4
4,1,8,2023-11-01,776.8499704097625,5
4,2,6,2023-11-01,307.40805052033625,5
5,1,6,2023-11-01,582.6374778073218,1
5,2,4,2023-11-01,204.9387003468908,1
6,1,10,2023-11-01,971.0624630122031,2
6,2,1,2023-11-01,51.2346750867227,2
7,1,6,2023-11-01,582.6374778073218,1
7,2,7,2023-11-01,358.64272560705894,1
8,1,6,2023-11-01,582.6374778073218,5
8,2,6,2023-11-01,307.40805052033625,5
9,1,4,2023-11-01,388.42498520488124,4
9,2,4,2023-11-01,204.9387003468908,4
10,1,7,2023-11-01,679.7437241085422,4
10,2,4,2023-11-01,204.9387003468908,4
1,1,4,2023-11-02,388.42498520488124,2
1,2,7,2023-11-02,358.64272560705894,2
2,1,5,2023-11-02,485.53123150610156,3
2,2,6,2023-11-02,307.40805052033625,3
3,1,9,2023-11-02,873.9562167109827,4
3,2,4,2023-11-02,204.9387003468908,4
4,1,9,2023-11-02,873.9562167109827,5
4,2,9,2023-11-02,461.1120757805043,5
5,1,2,2023-11-02,194.21249260244062,1
5,2,8,2023-11-02,409.8774006937816,1
6,1,7,2023-11-02,679.7437241085422,2
6,2,10,2023-11-02,512.346750867227,2
7,1,5,2023-11-02,485.53123150610156,1
7,2,8,2023-11-02,409.8774006937816,1
8,1,3,2023-11-02,291.3187389036609,5
8,2,10,2023-11-02,512.346750867227,5
9,1,6,2023-11-02,582.6374778073218,4
9,2,5,2023-11-02,256.1733754336135,4
10,1,8,2023-11-02,776.8499704097625,4
10,2,7,2023-11-02,358.64272560705894,4
1,1,10,2023-11-03,971.0624630122031,2
1,2,7,2023-11-03,358.64272560705894,2
2,1,7,2023-11-03,679.7437241085422,3
2,2,1,2023-11-03,51.2346750867227,3
3,1,2,2023-11-03,194.21249260244062,4
3,2,8,2023-11-03,409.8774006937816,4
4,1,6,2023-11-03,582.6374778073218,5
4,2,9,2023-11-03,461.1120757805043,5
5,1,3,2023-11-03,291.3187389036609,1
5,2,10,2023-11-03,512.346750867227,1
6,1,9,2023-11-03,873.9562167109827,2
6,2,7,2023-11-03,358.64272560705894,2
7,1,1,2023-11-03,97.10624630122031,1
7,2,9,2023-11-03,461.1120757805043,1
8,1,10,2023-11-03,971.0624630122031,5
8,2,3,2023-11-03,153.70402526016812,5
9,1,1,2023-11-03,97.10624630122031,4
9,2,6,2023-11-03,307.40805052033625,4
10,1,8,2023-11-03,776.8499704097625,4
10,2,5,2023-11-03,256.1733754336135,4
1,1,4,2023-11-04,388.42498520488124,2
1,2,5,2023-11-04,256.1733754336135,2
2,1,5,2023-11-04,485.53123150610156,3
2,2,6,2023-11-04,307.40805052033625,3
3,1,1,2023-11-04,97.10624630122031,4
3,2,3,2023-11-04,153.70402526016812,4
4,1,3,2023-11-04,291.3187389036609,5
4,2,5,2023-11-04,256.1733754336135,5
5,1,8,2023-11-04,776.8499704097625,1
5,2,4,2023-11-04,204.9387003468908,1
6,1,4,2023-11-04,388.42498520488124,2
6,2,5,2023-11-04,256.1733754336135,2
7,1,4,2023-11-04,388.42498520488124,1
7,2,2,2023-11-04,102.4693501734454,1
8,1,10,2023-11-04,971.0624630122031,5
8,2,4,2023-11-04,204.9387003468908,5
9,1,10,2023-11-04,971.0624630122031,4
9,2,8,2023-11-04,409.8774006937816,4
10,1,3,2023-11-04,291.3187389036609,4
10,2,4,2023-11-04,204.9387003468908,4
1,1,8,2023-11-05,776.8499704097625,2
1,2,10,2023-11-05,512.346750867227,2
2,1,1,2023-11-05,97.10624630122031,3
2,2,2,2023-11-05,102.4693501734454,3
3,1,7,2023-11-05,679.7437241085422,4
3,2,9,2023-11-05,461.1120757805043,4
4,1,8,2023-11-05,776.8499704097625,5
4,2,6,2023-11-05,307.40805052033625,5
5,1,5,2023-11-05,485.53123150610156,1
5,2,2,2023-11-05,102.4693501734454,1
6,1,3,2023-11-05,291.3187389036609,2
6,2,2,2023-11-05,102.4693501734454,2
7,1,4,2023-11-05,388.42498520488124,1
7,2,5,2023-11-05,256.1733754336135,1
8,1,8,2023-11-05,776.8499704097625,5
8,2,6,2023-11-05,307.40805052033625,5
9,1,6,2023-11-05,582.6374778073218,4
9,2,4,2023-11-05,204.9387003468908,4
10,1,9,2023-11-05,873.9562167109827,4
10,2,10,2023-11-05,512.346750867227,4
1,1,1,2023-11-06,97.10624630122031,2
1,2,8,2023-11-06,409.8774006937816,2
2,1,8,2023-11-06,776.8499704097625,3
2,2,3,2023-11-06,153.70402526016812,3
3,1,4,2023-11-06,388.42498520488124,4
3,2,3,2023-11-06,153.70402526016812,4
4,1,8,2023-11-06,776.8499704097625,5
4,2,7,2023-11-06,358.64272560705894,5
5,1,9,2023-11-06,873.9562167109827,1
5,2,10,2023-11-06,512.346750867227,1
6,1,10,2023-11-06,971.0624630122031,2
6,2,1,2023-11-06,51.2346750867227,2
7,1,7,2023-11-06,679.7437241085422,1
7,2,1,2023-11-06,51.2346750867227,1
8,1,10,2023-11-06,971.0624630122031,5
8,2,1,2023-11-06,51.2346750867227,5
9,1,5,2023-11-06,485.53123150610156,4
9,2,4,2023-11-06,204.9387003468908,4
10,1,1,2023-11-06,97.10624630122031,4
10,2,5,2023-11-06,256.1733754336135,4
1,1,6,2023-11-07,582.6374778073218,2
1,2,10,2023-11-07,512.346750867227,2
2,1,4,2023-11-07,388.42498520488124,3
2,2,2,2023-11-07,102.4693501734454,3
3,1,10,2023-11-07,971.0624630122031,4
3,2,5,2023-11-07,256.1733754336135,4
4,1,2,2023-11-07,194.21249260244062,5
4,2,1,2023-11-07,51.2346750867227,5
5,1,8,2023-11-07,776.8499704097625,1
5,2,7,2023-11-07,358.64272560705894,1
6,1,7,2023-11-07,679.7437241085422,2
6,2,9,2023-11-07,461.1120757805043,2
7,1,8,2023-11-07,776.8499704097625,1
7,2,8,2023-11-07,409.8774006937816,1
8,1,4,2023-11-07,388.42498520488124,5
8,2,7,2023-11-07,358.64272560705894,5
9,1,8,2023-11-07,776.8499704097625,4
9,2,8,2023-11-07,409.8774006937816,4
10,1,2,2023-11-07,194.21249260244062,4
10,2,8,2023-11-07,409.8774006937816,4
1,1,4,2023-11-08,388.42498520488124,2
1,2,5,2023-11-08,256.1733754336135,2
2,1,7,2023-11-08,679.7437241085422,3
2,2,10,2023-11-08,512.346750867227,3
3,1,3,2023-11-08,291.3187389036609,4
3,2,9,2023-11-08,461.1120757805043,4
4,1,7,2023-11-08,679.7437241085422,5
4,2,4,2023-11-08,204.9387003468908,5
5,1,9,2023-11-08,873.9562167109827,1
5,2,8,2023-11-08,409.8774006937816,1
6,1,6,2023-11-08,582.6374778073218,2
6,2,6,2023-11-08,307.40805052033625,2
7,1,3,2023-11-08,291.3187389036609,1
7,2,5,2023-11-08,256.1733754336135,1
8,1,6,2023-11-08,582.6374778073218,5
8,2,5,2023-11-08,256.1733754336135,5
9,1,3,2023-11-08,291.3187389036609,4
9,2,4,2023-11-08,204.9387003468908,4
10,1,5,2023-11-08,485.53123150610156,4
10,2,9,2023-11-08,461.1120757805043,4
1,1,6,2023-11-09,582.6374778073218,2
1,2,1,2023-11-09,51.2346750867227,2
2,1,2,2023-11-09,194.21249260244062,3
2,2,9,2023-11-09,461.1120757805043,3
3,1,5,2023-11-09,485.53123150610156,4
3,2,7,2023-11-09,358.64272560705894,4
4,1,5,2023-11-09,485.53123150610156,5
4,2,3,2023-11-09,153.70402526016812,5
5,1,4,2023-11-09,388.42498520488124,1
5,2,7,2023-11-09,358.64272560705894,1
6,1,2,2023-11-09,194.21249260244062,2
6,2,7,2023-11-09,358.64272560705894,2
7,1,3,2023-11-09,291.3187389036609,1
7,2,4,2023-11-09,204.9387003468908,1
8,1,2,2023-11-09,194.21249260244062,5
8,2,2,2023-11-09,102.4693501734454,5
9,1,8,2023-11-09,776.8499704097625,4
9,2,7,2023-11-09,358.64272560705894,4
10,1,1,2023-11-09,97.10624630122031,4
10,2,4,2023-11-09,204.9387003468908,4
1,1,9,2023-11-10,873.9562167109827,2
1,2,3,2023-11-10,153.70402526016812,2
2,1,4,2023-11-10,388.42498520488124,3
2,2,9,2023-11-10,461.1120757805043,3
3,1,2,2023-11-10,194.21249260244062,4
3,2,7,2023-11-10,358.64272560705894,4
4,1,5,2023-11-10,485.53123150610156,5
4,2,8,2023-11-10,409.8774006937816,5
5,1,5,2023-11-10,485.53123150610156,1
5,2,6,2023-11-10,307.40805052033625,1
6,1,1,2023-11-10,97.10624630122031,2
6,2,8,2023-11-10,409.8774006937816,2
7,1,2,2023-11-10,194.21249260244062,1
7,2,1,2023-11-10,51.2346750867227,1
8,1,6,2023-11-10,582.6374778073218,5
8,2,7,2023-11-10,358.64272560705894,5
9,1,7,2023-11-10,679.7437241085422,4
9,2,2,2023-11-10,102.4693501734454,4
10,1,10,2023-11-10,971.0624630122031,4
10,2,5,2023-11-10,256.1733754336135,4
1,1,6,2023-11-11,582.6374778073218,2
1,2,7,2023-11-11,358.64272560705894,2
2,1,2,2023-11-11,194.21249260244062,3
2,2,8,2023-11-11,409.8774006937816,3
3,1,7,2023-11-11,679.7437241085422,4
3,2,1,2023-11-11,51.2346750867227,4
4,1,4,2023-11-11,388.42498520488124,5
4,2,1,2023-11-11,51.2346750867227,5
5,1,8,2023-11-11,776.8499704097625,1
5,2,3,2023-11-11,153.70402526016812,1
6,1,3,2023-11-11,291.3187389036609,2
6,2,9,2023-11-11,461.1120757805043,2
7,1,2,2023-11-11,194.21249260244062,1
7,2,2,2023-11-11,102.4693501734454,1
8,1,9,2023-11-11,873.9562167109827,5
8,2,6,2023-11-11,307.40805052033625,5
9,1,3,2023-11-11,291.3187389036609,4
9,2,1,2023-11-11,51.2346750867227,4
10,1,2,2023-11-11,194.21249260244062,4
10,2,10,2023-11-11,512.346750867227,4
1,1,3,2023-11-12,291.3187389036609,2
1,2,7,2023-11-12,358.64272560705894,2
2,1,10,2023-11-12,971.0624630122031,3
2,2,10,2023-11-12,512.346750867227,3
3,1,1,2023-11-12,97.10624630122031,4
3,2,9,2023-11-12,461.1120757805043,4
4,1,8,2023-11-12,776.8499704097625,5
4,2,3,2023-11-12,153.70402526016812,5
5,1,10,2023-11-12,971.0624630122031,1
5,2,3,2023-11-12,153.70402526016812,1
6,1,9,2023-11-12,873.9562167109827,2
6,2,6,2023-11-12,307.40805052033625,2
7,1,10,2023-11-12,971.0624630122031,1
7,2,1,2023-11-12,51.2346750867227,1
8,1,5,2023-11-12,485.53123150610156,5
8,2,10,2023-11-12,512.346750867227,5
9,1,7,2023-11-12,679.7437241085422,4
9,2,1,2023-11-12,51.2346750867227,4
10,1,10,2023-11-12,971.0624630122031,4
10,2,1,2023-11-12,51.2346750867227,4
1,1,7,2023-11-13,679.7437241085422,2
1,2,7,2023-11-13,358.64272560705894,2
2,1,5,2023-11-13,485.53123150610156,3
2,2,9,2023-11-13,461.1120757805043,3
3,1,5,2023-11-13,485.53123150610156,4
3,2,5,2023-11-13,256.1733754336135,4
4,1,7,2023-11-13,679.7437241085422,5
4,2,7,2023-11-13,358.64272560705894,5
5,1,5,2023-11-13,485.53123150610156,1
5,2,9,2023-11-13,461.1120757805043,1
6,1,6,2023-11-13,582.6374778073218,2
6,2,7,2023-11-13,358.64272560705894,2
7,1,8,2023-11-13,776.8499704097625,1
7,2,4,2023-11-13,204.9387003468908,1
8,1,4,2023-11-13,388.42498520488124,5
8,2,2,2023-11-13,102.4693501734454,5
9,1,1,2023-11-13,97.10624630122031,4
9,2,4,2023-11-13,204.9387003468908,4
10,1,7,2023-11-13,679.7437241085422,4
10,2,7,2023-11-13,358.64272560705894,4
1,1,2,2023-11-14,194.21249260244062,2
1,2,8,2023-11-14,409.8774006937816,2
2,1,10,2023-11-14,971.0624630122031,3
2,2,3,2023-11-14,153.70402526016812,3
3,1,1,2023-11-14,97.10624630122031,4
3,2,3,2023-11-14,153.70402526016812,4
4,1,9,2023-11-14,873.9562167109827,5
4,2,9,2023-11-14,461.1120757805043,5
5,1,7,2023-11-14,679.7437241085422,1
5,2,10,2023-11-14,512.346750867227,1
6,1,2,2023-11-14,194.21249260244062,2
6,2,6,2023-11-14,307.40805052033625,2
7,1,3,2023-11-14,291.3187389036609,1
7,2,3,2023-11-14,153.70402526016812,1
8,1,5,2023-11-14,485.53123150610156,5
8,2,3,2023-11-14,153.70402526016812,5
9,1,6,2023-11-14,582.6374778073218,4
9,2,5,2023-11-14,256.1733754336135,4
10,1,7,2023-11-14,679.7437241085422,4
10,2,6,2023-11-14,307.40805052033625,4
1,1,5,2023-11-15,485.53123150610156,2
1,2,7,2023-11-15,358.64272560705894,2
2,1,10,2023-11-15,971.0624630122031,3
2,2,2,2023-11-15,102.4693501734454,3
3,1,8,2023-11-15,776.8499704097625,4
3,2,10,2023-11-15,512.346750867227,4
4,1,1,2023-11-15,97.10624630122031,5
4,2,5,2023-11-15,256.1733754336135,5
5,1,7,2023-11-15,679.7437241085422,1
5,2,8,2023-11-15,409.8774006937816,1
6,1,8,2023-11-15,776.8499704097625,2
6,2,5,2023-11-15,256.1733754336135,2
7,1,7,2023-11-15,679.7437241085422,1
7,2,8,2023-11-15,409.8774006937816,1
8,1,10,2023-11-15,971.0624630122031,5
8,2,2,2023-11-15,102.4693501734454,5
9,1,5,2023-11-15,485.53123150610156,4
9,2,8,2023-11-15,409.8774006937816,4
10,1,9,2023-11-15,873.9562167109827,4
10,2,3,2023-11-15,153.70402526016812,4
1,1,2,2023-11-16,194.21249260244062,2
1,2,9,2023-11-16,461.1120757805043,2
2,1,8,2023-11-16,776.8499704097625,3
2,2,7,2023-11-16,358.64272560705894,3
3,1,9,2023-11-16,873.9562167109827,4
3,2,5,2023-11-16,256.1733754336135,4
4,1,5,2023-11-16,485.53123150610156,5
4,2,2,2023-11-16,102.4693501734454,5
5,1,8,2023-11-16,776.8499704097625,1
5,2,4,2023-11-16,204.9387003468908,1
6,1,2,2023-11-16,194.21249260244062,2
6,2,4,2023-11-16,204.9387003468908,2
7,1,7,2023-11-16,679.7437241085422,1
7,2,4,2023-11-16,204.9387003468908,1
8,1,7,2023-11-16,679.7437241085422,5
8,2,5,2023-11-16,256.1733754336135,5
9,1,6,2023-11-16,582.6374778073218,4
9,2,10,2023-11-16,512.346750867227,4
10,1,5,2023-11-16,485.53123150610156,4
10,2,1,2023-11-16,51.2346750867227,4
1,1,4,2023-11-17,388.42498520488124,2
1,2,5,2023-11-17,256.1733754336135,2
2,1,8,2023-11-17,776.8499704097625,3
2,2,6,2023-11-17,307.40805052033625,3
3,1,7,2023-11-17,679.7437241085422,4
3,2,2,2023-11-17,102.4693501734454,4
4,1,5,2023-11-17,485.53123150610156,5
4,2,6,2023-11-17,307.40805052033625,5
5,1,2,2023-11-17,194.21249260244062,1
5,2,10,2023-11-17,512.346750867227,1
6,1,1,2023-11-17,97.10624630122031,2
6,2,10,2023-11-17,512.346750867227,2
7,1,5,2023-11-17,485.53123150610156,1
7,2,8,2023-11-17,409.8774006937816,1
8,1,9,2023-11-17,873.9562167109827,5
8,2,3,2023-11-17,153.70402526016812,5
9,1,1,2023-11-17,97.10624630122031,4
9,2,5,2023-11-17,256.1733754336135,4
10,1,1,2023-11-17,97.10624630122031,4
10,2,10,2023-11-17,512.346750867227,4
1,1,7,2023-11-18,679.7437241085422,2
1,2,8,2023-11-18,409.8774006937816,2
2,1,10,2023-11-18,971.0624630122031,3
2,2,1,2023-11-18,51.2346750867227,3
3,1,5,2023-11-18,485.53123150610156,4
3,2,2,2023-11-18,102.4693501734454,4
4,1,8,2023-11-18,776.8499704097625,5
4,2,6,2023-11-18,307.40805052033625,5
5,1,1,2023-11-18,97.10624630122031,1
5,2,7,2023-11-18,358.64272560705894,1
6,1,1,2023-11-18,97.10624630122031,2
6,2,2,2023-11-18,102.4693501734454,2
7,1,2,2023-11-18,194.21249260244062,1
7,2,3,2023-11-18,153.70402526016812,1
8,1,7,2023-11-18,679.7437241085422,5
8,2,4,2023-11-18,204.9387003468908,5
9,1,4,2023-11-18,388.42498520488124,4
9,2,2,2023-11-18,102.4693501734454,4
10,1,7,2023-11-18,679.7437241085422,4
10,2,3,2023-11-18,153.70402526016812,4
1,1,2,2023-11-19,194.21249260244062,2
1,2,3,2023-11-19,153.70402526016812,2
2,1,6,2023-11-19,582.6374778073218,3
2,2,1,2023-11-19,51.2346750867227,3
3,1,7,2023-11-19,679.7437241085422,4
3,2,1,2023-11-19,51.2346750867227,4
4,1,7,2023-11-19,679.7437241085422,5
4,2,4,2023-11-19,204.9387003468908,5
5,1,6,2023-11-19,582.6374778073218,1
5,2,1,2023-11-19,51.2346750867227,1
6,1,8,2023-11-19,776.8499704097625,2
6,2,10,2023-11-19,512.346750867227,2
7,1,4,2023-11-19,388.42498520488124,1
7,2,10,2023-11-19,512.346750867227,1
8,1,1,2023-11-19,97.10624630122031,5
8,2,1,2023-11-19,51.2346750867227,5
9,1,9,2023-11-19,873.9562167109827,4
9,2,7,2023-11-19,358.64272560705894,4
10,1,9,2023-11-19,873.9562167109827,4
10,2,6,2023-11-19,307.40805052033625,4
1,1,5,2023-11-20,485.53123150610156,2
1,2,10,2023-11-20,512.346750867227,2
2,1,3,2023-11-20,291.3187389036609,3
2,2,1,2023-11-20,51.2346750867227,3
3,1,5,2023-11-20,485.53123150610156,4
3,2,1,2023-11-20,51.2346750867227,4
4,1,8,2023-11-20,776.8499704097625,5
4,2,7,2023-11-20,358.64272560705894,5
5,1,1,2023-11-20,97.10624630122031,1
5,2,2,2023-11-20,102.4693501734454,1
6,1,8,2023-11-20,776.8499704097625,2
6,2,6,2023-11-20,307.40805052033625,2
7,1,3,2023-11-20,291.3187389036609,1
7,2,9,2023-11-20,461.1120757805043,1
8,1,7,2023-11-20,679.7437241085422,5
8,2,1,2023-11-20,51.2346750867227,5
9,1,3,2023-11-20,291.3187389036609,4
9,2,8,2023-11-20,409.8774006937816,4
10,1,1,2023-11-20,97.10624630122031,4
10,2,1,2023-11-20,51.2346750867227,4
1,1,2,2023-11-21,194.21249260244062,2
1,2,3,2023-11-21,153.70402526016812,2
2,1,7,2023-11-21,679.7437241085422,3
2,2,2,2023-11-21,102.4693501734454,3
3,1,5,2023-11-21,485.53123150610156,4
3,2,6,2023-11-21,307.40805052033625,4
4,1,5,2023-11-21,485.53123150610156,5
4,2,7,2023-11-21,358.64272560705894,5
5,1,9,2023-11-21,873.9562167109827,1
5,2,8,2023-11-21,409.8774006937816,1
6,1,5,2023-11-21,485.53123150610156,2
6,2,1,2023-11-21,51.2346750867227,2
7,1,1,2023-11-21,97.10624630122031,1
7,2,2,2023-11-21,102.4693501734454,1
8,1,9,2023-11-21,873.9562167109827,5
8,2,1,2023-11-21,51.2346750867227,5
9,1,5,2023-11-21,485.53123150610156,4
9,2,3,2023-11-21,153.70402526016812,4
10,1,2,2023-11-21,194.21249260244062,4
10,2,9,2023-11-21,461.1120757805043,4
1,1,5,2023-11-22,485.53123150610156,2
1,2,10,2023-11-22,512.346750867227,2
2,1,4,2023-11-22,388.42498520488124,3
2,2,9,2023-11-22,461.1120757805043,3
3,1,7,2023-11-22,679.7437241085422,4
3,2,4,2023-11-22,204.9387003468908,4
4,1,3,2023-11-22,291.3187389036609,5
4,2,2,2023-11-22,102.4693501734454,5
5,1,1,2023-11-22,97.10624630122031,1
5,2,5,2023-11-22,256.1733754336135,1
6,1,9,2023-11-22,873.9562167109827,2
6,2,7,2023-11-22,358.64272560705894,2
7,1,2,2023-11-22,194.21249260244062,1
7,2,9,2023-11-22,461.1120757805043,1
8,1,10,2023-11-22,971.0624630122031,5
8,2,6,2023-11-22,307.40805052033625,5
9,1,6,2023-11-22,582.6374778073218,4
9,2,2,2023-11-22,102.4693501734454,4
10,1,4,2023-11-22,388.42498520488124,4
10,2,9,2023-11-22,461.1120757805043,4
1,1,5,2023-11-23,485.53123150610156,2
1,2,2,2023-11-23,102.4693501734454,2
2,1,9,2023-11-23,873.9562167109827,3
2,2,2,2023-11-23,102.4693501734454,3
3,1,7,2023-11-23,679.7437241085422,4
3,2,7,2023-11-23,358.64272560705894,4
4,1,8,2023-11-23,776.8499704097625,5
4,2,7,2023-11-23,358.64272560705894,5
5,1,4,2023-11-23,388.42498520488124,1
5,2,6,2023-11-23,307.40805052033625,1
6,1,8,2023-11-23,776.8499704097625,2
6,2,9,2023-11-23,461.1120757805043,2
7,1,2,2023-11-23,194.21249260244062,1
7,2,10,2023-11-23,512.346750867227,1
8,1,1,2023-11-23,97.10624630122031,5
8,2,5,2023-11-23,256.1733754336135,5
9,1,4,2023-11-23,388.42498520488124,4
9,2,10,2023-11-23,512.346750867227,4
10,1,5,2023-11-23,485.53123150610156,4
10,2,8,2023-11-23,409.8774006937816,4
1,1,3,2023-11-24,291.3187389036609,2
1,2,7,2023-11-24,358.64272560705894,2
2,1,2,2023-11-24,194.21249260244062,3
2,2,7,2023-11-24,358.64272560705894,3
3,1,10,2023-11-24,971.0624630122031,4
3,2,5,2023-11-24,256.1733754336135,4
4,1,1,2023-11-24,97.10624630122031,5
4,2,1,2023-11-24,51.2346750867227,5
5,1,4,2023-11-24,388.42498520488124,1
5,2,7,2023-11-24,358.64272560705894,1
6,1,3,2023-11-24,291.3187389036609,2
6,2,1,2023-11-24,51.2346750867227,2
7,1,8,2023-11-24,776.8499704097625,1
7,2,4,2023-11-24,204.9387003468908,1
8,1,5,2023-11-24,485.53123150610156,5
8,2,1,2023-11-24,51.2346750867227,5
9,1,7,2023-11-24,679.7437241085422,4
9,2,7,2023-11-24,358.64272560705894,4
10,1,9,2023-11-24,873.9562167109827,4
10,2,2,2023-11-24,102.4693501734454,4
1,1,10,2023-11-25,971.0624630122031,2
1,2,10,2023-11-25,512.346750867227,2
2,1,2,2023-11-25,194.21249260244062,3
2,2,5,2023-11-25,256.1733754336135,3
3,1,10,2023-11-25,971.0624630122031,4
3,2,7,2023-11-25,358.64272560705894,4
4,1,5,2023-11-25,485.53123150610156,5
4,2,7,2023-11-25,358.64272560705894,5
5,1,8,2023-11-25,776.8499704097625,1
5,2,4,2023-11-25,204.9387003468908,1
6,1,7,2023-11-25,679.7437241085422,2
6,2,7,2023-11-25,358.64272560705894,2
7,1,3,2023-11-25,291.3187389036609,1
7,2,10,2023-11-25,512.346750867227,1
8,1,1,2023-11-25,97.10624630122031,5
8,2,10,2023-11-25,512.346750867227,5
9,1,2,2023-11-25,194.21249260244062,4
9,2,7,2023-11-25,358.64272560705894,4
10,1,5,2023-11-25,485.53123150610156,4
10,2,6,2023-11-25,307.40805052033625,4
1,1,7,2023-11-26,679.7437241085422,2
1,2,8,2023-11-26,409.8774006937816,2
2,1,2,2023-11-26,194.21249260244062,3
2,2,2,2023-11-26,102.4693501734454,3
3,1,7,2023-11-26,679.7437241085422,4
3,2,6,2023-11-26,307.40805052033625,4
4,1,4,2023-11-26,388.42498520488124,5
4,2,1,2023-11-26,51.2346750867227,5
5,1,5,2023-11-26,485.53123150610156,1
5,2,1,2023-11-26,51.2346750867227,1
6,1,3,2023-11-26,291.3187389036609,2
6,2,9,2023-11-26,461.1120757805043,2
7,1,1,2023-11-26,97.10624630122031,1
7,2,5,2023-11-26,256.1733754336135,1
8,1,9,2023-11-26,873.9562167109827,5
